Time,UTC_TIME,Open,High,Low,Close,Volume,CANDLE_TYPE
2025-12-12 21:40:00,2025-12-12 16:10:00,133.46,133.46,132.65,133.19,12381.218,Bearish
2025-12-12 21:45:00,2025-12-12 16:15:00,133.19,133.27,132.61,132.82,10128.705,Bearish
2025-12-12 21:50:00,2025-12-12 16:20:00,132.82,132.94,132.08,132.86,13604.372,Bullish
2025-12-12 21:55:00,2025-12-12 16:25:00,132.86,133.74,132.68,133.52,12910.473,Bullish
2025-12-12 22:00:00,2025-12-12 16:30:00,133.52,133.52,132.27,132.4,13383.094,Bearish
2025-12-12 22:05:00,2025-12-12 16:35:00,132.4,132.62,131.86,132.05,16008.699,Bearish
2025-12-12 22:10:00,2025-12-12 16:40:00,132.05,132.16,131.56,131.96,15254.283,Bearish
2025-12-12 22:15:00,2025-12-12 16:45:00,131.96,132.34,131.9,132.03,8293.998,Bullish
2025-12-12 22:20:00,2025-12-12 16:50:00,132.03,132.3,131.72,132.01,15833.816,Bearish
2025-12-12 22:25:00,2025-12-12 16:55:00,132.01,132.59,131.92,132.18,11983.836,Bullish
2025-12-12 22:30:00,2025-12-12 17:00:00,132.18,132.65,132.07,132.41,9381.229,Bullish
2025-12-12 22:35:00,2025-12-12 17:05:00,132.41,133.2,132.39,132.81,10342.124,Bullish
2025-12-12 22:40:00,2025-12-12 17:10:00,132.81,133.23,132.6,133.07,7414.248,Bullish
2025-12-12 22:45:00,2025-12-12 17:15:00,133.07,133.62,133.04,133.23,9476.944,Bullish
2025-12-12 22:50:00,2025-12-12 17:20:00,133.23,133.36,132.44,132.65,9446.48,Bearish
2025-12-12 22:55:00,2025-12-12 17:25:00,132.65,132.66,131.61,131.62,11118.529,Bearish
2025-12-12 23:00:00,2025-12-12 17:30:00,131.62,132.16,131.39,131.98,11827.109,Bullish
2025-12-12 23:05:00,2025-12-12 17:35:00,131.98,132.24,131.73,132.1,4578.559,Bullish
2025-12-12 23:10:00,2025-12-12 17:40:00,132.1,132.16,131.65,131.79,8036.525,Bearish
2025-12-12 23:15:00,2025-12-12 17:45:00,131.79,132.24,131.76,132.14,7285.502,Bullish
2025-12-12 23:20:00,2025-12-12 17:50:00,132.14,132.18,131.76,131.93,4457.991,Bearish
2025-12-12 23:25:00,2025-12-12 17:55:00,131.93,132.3,131.93,132.18,3459.144,Bullish
2025-12-12 23:30:00,2025-12-12 18:00:00,132.18,132.82,132.11,132.63,7805.927,Bullish
2025-12-12 23:35:00,2025-12-12 18:05:00,132.63,132.65,132.28,132.42,3946.785,Bearish
2025-12-12 23:40:00,2025-12-12 18:10:00,132.42,133.07,132.19,132.47,9459.427,Bullish
2025-12-12 23:45:00,2025-12-12 18:15:00,132.47,132.94,132.07,132.07,10085.703,Bearish
2025-12-12 23:50:00,2025-12-12 18:20:00,132.07,132.09,131.49,131.81,13085.877,Bearish
2025-12-12 23:55:00,2025-12-12 18:25:00,131.81,132.54,131.77,132.44,6875.46,Bullish
2025-12-13 00:00:00,2025-12-12 18:30:00,132.44,132.74,132.34,132.68,3994.449,Bullish
2025-12-13 00:05:00,2025-12-12 18:35:00,132.68,132.99,132.63,132.96,3271.369,Bullish
2025-12-13 00:10:00,2025-12-12 18:40:00,132.96,133.22,132.71,132.8,6360.027,Bearish
2025-12-13 00:15:00,2025-12-12 18:45:00,132.8,133.22,132.75,133.22,3218.865,Bullish
2025-12-13 00:20:00,2025-12-12 18:50:00,133.22,133.28,133.0,133.07,3535.31,Bearish
2025-12-13 00:25:00,2025-12-12 18:55:00,133.07,133.13,132.59,132.76,3020.98,Bearish
2025-12-13 00:30:00,2025-12-12 19:00:00,132.76,132.84,132.29,132.73,3079.697,Bearish
2025-12-13 00:35:00,2025-12-12 19:05:00,132.73,132.75,132.06,132.31,3162.772,Bearish
2025-12-13 00:40:00,2025-12-12 19:10:00,132.31,132.41,132.07,132.18,1702.483,Bearish
2025-12-13 00:45:00,2025-12-12 19:15:00,132.18,132.37,132.03,132.19,2571.445,Bullish
2025-12-13 00:50:00,2025-12-12 19:20:00,132.19,132.55,132.08,132.52,2468.171,Bullish
2025-12-13 00:55:00,2025-12-12 19:25:00,132.52,132.52,131.78,132.0,3333.286,Bearish
2025-12-13 01:00:00,2025-12-12 19:30:00,132.0,132.13,131.87,131.87,3189.235,Bearish
2025-12-13 01:05:00,2025-12-12 19:35:00,131.87,131.99,131.64,131.64,4124.501,Bearish
2025-12-13 01:10:00,2025-12-12 19:40:00,131.64,131.86,130.95,131.07,9252.319,Bearish
2025-12-13 01:15:00,2025-12-12 19:45:00,131.07,131.07,130.37,131.04,14866.739,Bearish
2025-12-13 01:20:00,2025-12-12 19:50:00,131.04,131.38,130.91,131.33,5008.558,Bullish
2025-12-13 01:25:00,2025-12-12 19:55:00,131.33,131.35,130.81,131.28,6072.131,Bearish
2025-12-13 01:30:00,2025-12-12 20:00:00,131.28,131.34,131.02,131.34,5052.124,Bullish
2025-12-13 01:35:00,2025-12-12 20:05:00,131.34,131.47,131.18,131.45,4176.741,Bullish
2025-12-13 01:40:00,2025-12-12 20:10:00,131.45,131.68,131.33,131.33,3669.857,Bearish
2025-12-13 01:45:00,2025-12-12 20:15:00,131.33,131.9,131.23,131.63,7278.78,Bullish
2025-12-13 01:50:00,2025-12-12 20:20:00,131.63,131.75,131.38,131.75,2676.082,Bullish
2025-12-13 01:55:00,2025-12-12 20:25:00,131.75,131.76,131.38,131.38,1535.694,Bearish
2025-12-13 02:00:00,2025-12-12 20:30:00,131.38,131.69,131.3,131.64,2799.743,Bullish
2025-12-13 02:05:00,2025-12-12 20:35:00,131.64,131.71,131.51,131.59,2865.709,Bearish
2025-12-13 02:10:00,2025-12-12 20:40:00,131.59,131.86,131.55,131.66,2514.63,Bullish
2025-12-13 02:15:00,2025-12-12 20:45:00,131.66,131.83,131.5,131.53,3605.443,Bearish
2025-12-13 02:20:00,2025-12-12 20:50:00,131.53,131.93,131.53,131.87,3037.676,Bullish
2025-12-13 02:25:00,2025-12-12 20:55:00,131.87,131.94,131.5,131.56,3508.125,Bearish
2025-12-13 02:30:00,2025-12-12 21:00:00,131.56,131.66,131.28,131.62,2891.081,Bullish
2025-12-13 02:35:00,2025-12-12 21:05:00,131.62,131.73,131.54,131.68,2651.229,Bullish
2025-12-13 02:40:00,2025-12-12 21:10:00,131.68,131.68,131.33,131.46,3352.641,Bearish
2025-12-13 02:45:00,2025-12-12 21:15:00,131.46,131.68,131.46,131.65,2109.995,Bullish
2025-12-13 02:50:00,2025-12-12 21:20:00,131.65,131.8,131.51,131.59,1642.263,Bearish
2025-12-13 02:55:00,2025-12-12 21:25:00,131.59,131.68,131.55,131.64,948.974,Bullish
2025-12-13 03:00:00,2025-12-12 21:30:00,131.64,131.85,131.62,131.79,1531.441,Bullish
2025-12-13 03:05:00,2025-12-12 21:35:00,131.79,131.92,131.79,131.9,1705.498,Bullish
2025-12-13 03:10:00,2025-12-12 21:40:00,131.9,131.95,131.8,131.87,1477.313,Bearish
2025-12-13 03:15:00,2025-12-12 21:45:00,131.87,132.09,131.82,132.04,2316.015,Bullish
2025-12-13 03:20:00,2025-12-12 21:50:00,132.04,132.09,131.83,131.88,2206.711,Bearish
2025-12-13 03:25:00,2025-12-12 21:55:00,131.88,131.95,131.79,131.89,1291.915,Bullish
2025-12-13 03:30:00,2025-12-12 22:00:00,131.89,132.12,131.82,132.11,2659.825,Bullish
2025-12-13 03:35:00,2025-12-12 22:05:00,132.11,132.28,132.05,132.28,2608.589,Bullish
2025-12-13 03:40:00,2025-12-12 22:10:00,132.28,132.66,132.26,132.5,7149.163,Bullish
2025-12-13 03:45:00,2025-12-12 22:15:00,132.5,132.62,132.37,132.6,3180.398,Bullish
2025-12-13 03:50:00,2025-12-12 22:20:00,132.6,132.86,132.6,132.76,3104.871,Bullish
2025-12-13 03:55:00,2025-12-12 22:25:00,132.76,132.77,132.47,132.57,3122.746,Bearish
2025-12-13 04:00:00,2025-12-12 22:30:00,132.57,132.66,132.32,132.6,4545.474,Bullish
2025-12-13 04:05:00,2025-12-12 22:35:00,132.6,132.71,132.53,132.57,4337.815,Bearish
2025-12-13 04:10:00,2025-12-12 22:40:00,132.57,132.75,132.51,132.66,3323.961,Bullish
2025-12-13 04:15:00,2025-12-12 22:45:00,132.66,132.71,132.47,132.51,2723.315,Bearish
2025-12-13 04:20:00,2025-12-12 22:50:00,132.51,132.58,132.44,132.58,2176.315,Bullish
2025-12-13 04:25:00,2025-12-12 22:55:00,132.58,132.82,132.56,132.76,1324.656,Bullish
2025-12-13 04:30:00,2025-12-12 23:00:00,132.76,132.94,132.7,132.81,2657.505,Bullish
2025-12-13 04:35:00,2025-12-12 23:05:00,132.81,133.06,132.76,132.76,8114.708,Bearish
2025-12-13 04:40:00,2025-12-12 23:10:00,132.76,132.86,132.63,132.84,2164.251,Bullish
2025-12-13 04:45:00,2025-12-12 23:15:00,132.84,132.89,132.69,132.74,791.515,Bearish
2025-12-13 04:50:00,2025-12-12 23:20:00,132.74,132.82,132.62,132.7,1275.96,Bearish
2025-12-13 04:55:00,2025-12-12 23:25:00,132.7,132.71,132.52,132.53,547.274,Bearish
2025-12-13 05:00:00,2025-12-12 23:30:00,132.53,132.71,132.5,132.7,858.057,Bullish
2025-12-13 05:05:00,2025-12-12 23:35:00,132.7,132.71,132.6,132.65,1313.487,Bearish
2025-12-13 05:10:00,2025-12-12 23:40:00,132.65,132.67,132.56,132.58,2321.659,Bearish
2025-12-13 05:15:00,2025-12-12 23:45:00,132.58,132.6,132.51,132.52,1426.143,Bearish
2025-12-13 05:20:00,2025-12-12 23:50:00,132.52,132.59,132.35,132.41,2483.828,Bearish
2025-12-13 05:25:00,2025-12-12 23:55:00,132.41,132.41,132.2,132.28,4309.211,Bearish
2025-12-13 05:30:00,2025-12-13 00:00:00,132.28,132.61,132.28,132.57,4700.196,Bullish
2025-12-13 05:35:00,2025-12-13 00:05:00,132.57,132.71,132.52,132.61,1624.451,Bullish
2025-12-13 05:40:00,2025-12-13 00:10:00,132.61,132.64,132.37,132.41,1964.596,Bearish
2025-12-13 05:45:00,2025-12-13 00:15:00,132.41,132.51,132.39,132.5,2535.822,Bullish
2025-12-13 05:50:00,2025-12-13 00:20:00,132.5,132.5,132.36,132.44,2407.468,Bearish
2025-12-13 05:55:00,2025-12-13 00:25:00,132.44,132.52,132.39,132.43,1803.65,Bearish
2025-12-13 06:00:00,2025-12-13 00:30:00,132.43,132.63,132.42,132.62,686.097,Bullish
2025-12-13 06:05:00,2025-12-13 00:35:00,132.62,132.76,132.62,132.73,1368.032,Bullish
2025-12-13 06:10:00,2025-12-13 00:40:00,132.73,132.74,132.52,132.56,8408.221,Bearish
2025-12-13 06:15:00,2025-12-13 00:45:00,132.56,132.64,132.38,132.51,2839.639,Bearish
2025-12-13 06:20:00,2025-12-13 00:50:00,132.51,132.57,132.48,132.56,2783.325,Bullish
2025-12-13 06:25:00,2025-12-13 00:55:00,132.56,132.65,132.56,132.61,1016.977,Bullish
2025-12-13 06:30:00,2025-12-13 01:00:00,132.61,132.84,132.6,132.74,1285.063,Bullish
2025-12-13 06:35:00,2025-12-13 01:05:00,132.74,132.86,132.65,132.86,2744.059,Bullish
2025-12-13 06:40:00,2025-12-13 01:10:00,132.86,132.93,132.75,132.78,2333.535,Bearish
2025-12-13 06:45:00,2025-12-13 01:15:00,132.78,132.88,132.74,132.85,921.928,Bullish
2025-12-13 06:50:00,2025-12-13 01:20:00,132.85,132.86,132.74,132.76,1663.069,Bearish
2025-12-13 06:55:00,2025-12-13 01:25:00,132.76,132.93,132.67,132.79,5823.822,Bullish
2025-12-13 07:00:00,2025-12-13 01:30:00,132.79,132.79,132.68,132.77,1830.577,Bearish
2025-12-13 07:05:00,2025-12-13 01:35:00,132.77,132.83,132.55,132.55,2097.227,Bearish
2025-12-13 07:10:00,2025-12-13 01:40:00,132.55,132.62,132.4,132.46,1180.842,Bearish
2025-12-13 07:15:00,2025-12-13 01:45:00,132.46,132.52,132.38,132.5,3339.813,Bullish
2025-12-13 07:20:00,2025-12-13 01:50:00,132.5,132.57,132.48,132.56,2360.03,Bullish
2025-12-13 07:25:00,2025-12-13 01:55:00,132.56,132.68,132.54,132.63,1004.642,Bullish
2025-12-13 07:30:00,2025-12-13 02:00:00,132.63,132.79,132.63,132.7,1343.176,Bullish
2025-12-13 07:35:00,2025-12-13 02:05:00,132.7,132.98,132.68,132.88,2229.782,Bullish
2025-12-13 07:40:00,2025-12-13 02:10:00,132.88,132.91,132.77,132.86,1659.315,Bearish
2025-12-13 07:45:00,2025-12-13 02:15:00,132.86,132.97,132.8,132.96,1191.032,Bullish
2025-12-13 07:50:00,2025-12-13 02:20:00,132.96,133.0,132.8,132.86,1794.313,Bearish
2025-12-13 07:55:00,2025-12-13 02:25:00,132.86,132.86,132.75,132.84,1365.925,Bearish
2025-12-13 08:00:00,2025-12-13 02:30:00,132.84,132.9,132.58,132.59,1066.874,Bearish
2025-12-13 08:05:00,2025-12-13 02:35:00,132.59,132.76,132.55,132.74,1022.995,Bullish
2025-12-13 08:10:00,2025-12-13 02:40:00,132.74,132.81,132.71,132.75,630.153,Bullish
2025-12-13 08:15:00,2025-12-13 02:45:00,132.75,132.77,132.6,132.61,1356.888,Bearish
2025-12-13 08:20:00,2025-12-13 02:50:00,132.61,132.72,132.58,132.61,1982.858,Bearish
2025-12-13 08:25:00,2025-12-13 02:55:00,132.61,132.68,132.58,132.64,646.429,Bullish
2025-12-13 08:30:00,2025-12-13 03:00:00,132.64,132.65,132.55,132.6,1090.268,Bearish
2025-12-13 08:35:00,2025-12-13 03:05:00,132.6,132.72,132.55,132.7,886.072,Bullish
2025-12-13 08:40:00,2025-12-13 03:10:00,132.7,132.77,132.56,132.73,818.583,Bullish
2025-12-13 08:45:00,2025-12-13 03:15:00,132.73,132.85,132.72,132.78,886.221,Bullish
2025-12-13 08:50:00,2025-12-13 03:20:00,132.78,132.95,132.77,132.94,984.779,Bullish
2025-12-13 08:55:00,2025-12-13 03:25:00,132.94,132.99,132.84,132.85,571.435,Bearish
2025-12-13 09:00:00,2025-12-13 03:30:00,132.85,132.96,132.77,132.91,1093.505,Bullish
2025-12-13 09:05:00,2025-12-13 03:35:00,132.91,133.0,132.9,132.99,1340.48,Bullish
2025-12-13 09:10:00,2025-12-13 03:40:00,132.99,133.0,132.85,132.95,1134.702,Bearish
2025-12-13 09:15:00,2025-12-13 03:45:00,132.95,132.97,132.84,132.87,994.562,Bearish
2025-12-13 09:20:00,2025-12-13 03:50:00,132.87,132.92,132.81,132.9,693.652,Bullish
2025-12-13 09:25:00,2025-12-13 03:55:00,132.9,132.92,132.86,132.89,617.734,Bearish
2025-12-13 09:30:00,2025-12-13 04:00:00,132.89,132.9,132.8,132.81,998.262,Bearish
2025-12-13 09:35:00,2025-12-13 04:05:00,132.81,132.86,132.68,132.72,1261.305,Bearish
2025-12-13 09:40:00,2025-12-13 04:10:00,132.72,132.82,132.67,132.77,1513.201,Bullish
2025-12-13 09:45:00,2025-12-13 04:15:00,132.77,132.79,132.69,132.72,325.958,Bearish
2025-12-13 09:50:00,2025-12-13 04:20:00,132.72,132.82,132.68,132.82,611.885,Bullish
2025-12-13 09:55:00,2025-12-13 04:25:00,132.82,132.87,132.77,132.8,487.255,Bearish
2025-12-13 10:00:00,2025-12-13 04:30:00,132.8,132.82,132.56,132.72,791.855,Bearish
2025-12-13 10:05:00,2025-12-13 04:35:00,132.72,132.88,132.66,132.85,1314.962,Bullish
2025-12-13 10:10:00,2025-12-13 04:40:00,132.85,132.87,132.76,132.81,587.161,Bearish
2025-12-13 10:15:00,2025-12-13 04:45:00,132.81,132.87,132.76,132.87,754.041,Bullish
2025-12-13 10:20:00,2025-12-13 04:50:00,132.87,132.93,132.85,132.91,3659.283,Bullish
2025-12-13 10:25:00,2025-12-13 04:55:00,132.91,132.92,132.84,132.88,765.867,Bearish
2025-12-13 10:30:00,2025-12-13 05:00:00,132.88,132.88,132.8,132.87,1715.895,Bearish
2025-12-13 10:35:00,2025-12-13 05:05:00,132.87,132.96,132.84,132.95,816.728,Bullish
2025-12-13 10:40:00,2025-12-13 05:10:00,132.95,132.97,132.86,132.9,745.979,Bearish
2025-12-13 10:45:00,2025-12-13 05:15:00,132.9,132.96,132.81,132.82,423.264,Bearish
2025-12-13 10:50:00,2025-12-13 05:20:00,132.82,132.82,132.67,132.74,1040.215,Bearish
2025-12-13 10:55:00,2025-12-13 05:25:00,132.74,132.77,132.68,132.73,686.932,Bearish
2025-12-13 11:00:00,2025-12-13 05:30:00,132.73,132.78,132.63,132.63,1032.976,Bearish
2025-12-13 11:05:00,2025-12-13 05:35:00,132.63,132.67,132.51,132.58,1753.171,Bearish
2025-12-13 11:10:00,2025-12-13 05:40:00,132.58,132.62,132.37,132.47,2502.46,Bearish
2025-12-13 11:15:00,2025-12-13 05:45:00,132.47,132.65,132.44,132.59,506.505,Bullish
2025-12-13 11:20:00,2025-12-13 05:50:00,132.59,132.65,132.52,132.58,1464.371,Bearish
2025-12-13 11:25:00,2025-12-13 05:55:00,132.58,132.7,132.58,132.68,511.049,Bullish
2025-12-13 11:30:00,2025-12-13 06:00:00,132.68,132.74,132.61,132.65,582.288,Bearish
2025-12-13 11:35:00,2025-12-13 06:05:00,132.65,132.75,132.57,132.59,991.92,Bearish
2025-12-13 11:40:00,2025-12-13 06:10:00,132.59,132.63,132.5,132.6,2689.459,Bullish
2025-12-13 11:45:00,2025-12-13 06:15:00,132.6,132.6,132.42,132.45,578.235,Bearish
2025-12-13 11:50:00,2025-12-13 06:20:00,132.45,132.52,132.4,132.42,690.858,Bearish
2025-12-13 11:55:00,2025-12-13 06:25:00,132.42,132.53,132.41,132.53,472.884,Bullish
2025-12-13 12:00:00,2025-12-13 06:30:00,132.53,132.61,132.5,132.59,378.707,Bullish
2025-12-13 12:05:00,2025-12-13 06:35:00,132.59,132.72,132.58,132.68,330.433,Bullish
2025-12-13 12:10:00,2025-12-13 06:40:00,132.68,132.88,132.68,132.76,774.822,Bullish
2025-12-13 12:15:00,2025-12-13 06:45:00,132.76,132.87,132.73,132.83,364.059,Bullish
2025-12-13 12:20:00,2025-12-13 06:50:00,132.83,132.96,132.8,132.84,2277.817,Bullish
2025-12-13 12:25:00,2025-12-13 06:55:00,132.84,132.9,132.76,132.9,1786.766,Bullish
2025-12-13 12:30:00,2025-12-13 07:00:00,132.9,132.93,132.84,132.89,288.245,Bearish
2025-12-13 12:35:00,2025-12-13 07:05:00,132.89,132.95,132.8,132.87,618.482,Bearish
2025-12-13 12:40:00,2025-12-13 07:10:00,132.87,132.88,132.8,132.83,737.161,Bearish
2025-12-13 12:45:00,2025-12-13 07:15:00,132.83,132.97,132.8,132.96,1662.225,Bullish
2025-12-13 12:50:00,2025-12-13 07:20:00,132.96,132.97,132.82,132.89,649.954,Bearish
2025-12-13 12:55:00,2025-12-13 07:25:00,132.89,132.93,132.85,132.92,1332.76,Bullish
2025-12-13 13:00:00,2025-12-13 07:30:00,132.92,132.95,132.85,132.91,532.541,Bearish
2025-12-13 13:05:00,2025-12-13 07:35:00,132.91,132.94,132.83,132.92,637.809,Bullish
2025-12-13 13:10:00,2025-12-13 07:40:00,132.92,133.01,132.9,132.96,1377.593,Bullish
2025-12-13 13:15:00,2025-12-13 07:45:00,132.96,132.99,132.85,132.91,810.12,Bearish
2025-12-13 13:20:00,2025-12-13 07:50:00,132.91,132.97,132.83,132.94,573.551,Bullish
2025-12-13 13:25:00,2025-12-13 07:55:00,132.94,132.95,132.85,132.92,1046.637,Bearish
2025-12-13 13:30:00,2025-12-13 08:00:00,132.92,133.17,132.92,133.13,3197.727,Bullish
2025-12-13 13:35:00,2025-12-13 08:05:00,133.13,133.22,133.07,133.15,1882.536,Bullish
2025-12-13 13:40:00,2025-12-13 08:10:00,133.15,133.22,133.1,133.21,2317.989,Bullish
2025-12-13 13:45:00,2025-12-13 08:15:00,133.21,133.7,133.14,133.68,8900.478,Bullish
2025-12-13 13:50:00,2025-12-13 08:20:00,133.68,133.93,133.57,133.58,10656.314,Bearish
2025-12-13 13:55:00,2025-12-13 08:25:00,133.58,133.84,133.52,133.74,6471.196,Bullish
2025-12-13 14:00:00,2025-12-13 08:30:00,133.74,133.76,133.52,133.62,2427.208,Bearish
2025-12-13 14:05:00,2025-12-13 08:35:00,133.62,133.65,133.48,133.56,2585.86,Bearish
2025-12-13 14:10:00,2025-12-13 08:40:00,133.56,133.62,133.41,133.54,3271.9,Bearish
2025-12-13 14:15:00,2025-12-13 08:45:00,133.54,133.97,133.52,133.95,2407.412,Bullish
2025-12-13 14:20:00,2025-12-13 08:50:00,133.95,134.2,133.93,134.12,3875.721,Bullish
2025-12-13 14:25:00,2025-12-13 08:55:00,134.12,134.12,133.97,134.0,3741.476,Bearish
2025-12-13 14:30:00,2025-12-13 09:00:00,134.0,134.26,133.98,134.15,5339.828,Bullish
2025-12-13 14:35:00,2025-12-13 09:05:00,134.15,134.27,134.13,134.16,2837.711,Bullish
2025-12-13 14:40:00,2025-12-13 09:10:00,134.16,134.18,133.98,133.98,2374.745,Bearish
2025-12-13 14:45:00,2025-12-13 09:15:00,133.98,133.99,133.73,133.9,2634.557,Bearish
2025-12-13 14:50:00,2025-12-13 09:20:00,133.9,133.93,133.76,133.79,1951.399,Bearish
2025-12-13 14:55:00,2025-12-13 09:25:00,133.79,133.79,133.61,133.75,1560.643,Bearish
2025-12-13 15:00:00,2025-12-13 09:30:00,133.75,133.78,133.53,133.55,1597.031,Bearish
2025-12-13 15:05:00,2025-12-13 09:35:00,133.55,133.86,133.53,133.78,1397.246,Bullish
2025-12-13 15:10:00,2025-12-13 09:40:00,133.78,133.8,133.68,133.69,809.868,Bearish
2025-12-13 15:15:00,2025-12-13 09:45:00,133.69,133.75,133.63,133.72,1726.693,Bullish
2025-12-13 15:20:00,2025-12-13 09:50:00,133.72,133.86,133.68,133.72,1329.977,Bearish
2025-12-13 15:25:00,2025-12-13 09:55:00,133.72,133.76,133.53,133.59,1687.59,Bearish
2025-12-13 15:30:00,2025-12-13 10:00:00,133.59,133.64,133.47,133.61,1469.619,Bullish
2025-12-13 15:35:00,2025-12-13 10:05:00,133.61,133.74,133.57,133.71,2184.842,Bullish
2025-12-13 15:40:00,2025-12-13 10:10:00,133.71,133.78,133.49,133.64,2433.953,Bearish
2025-12-13 15:45:00,2025-12-13 10:15:00,133.64,133.84,133.64,133.77,3029.464,Bullish
2025-12-13 15:50:00,2025-12-13 10:20:00,133.77,133.97,133.77,133.93,1188.98,Bullish
2025-12-13 15:55:00,2025-12-13 10:25:00,133.93,133.97,133.88,133.93,1134.958,Bearish
2025-12-13 16:00:00,2025-12-13 10:30:00,133.93,133.94,133.83,133.91,1361.178,Bearish
2025-12-13 16:05:00,2025-12-13 10:35:00,133.91,134.18,133.89,134.17,3175.142,Bullish
2025-12-13 16:10:00,2025-12-13 10:40:00,134.17,134.3,134.11,134.22,1890.505,Bullish
2025-12-13 16:15:00,2025-12-13 10:45:00,134.22,134.23,134.02,134.09,2570.046,Bearish
2025-12-13 16:20:00,2025-12-13 10:50:00,134.09,134.18,133.93,133.93,1678.007,Bearish
2025-12-13 16:25:00,2025-12-13 10:55:00,133.93,133.95,133.74,133.95,2182.468,Bullish
2025-12-13 16:30:00,2025-12-13 11:00:00,133.95,134.03,133.91,133.97,1543.309,Bullish
2025-12-13 16:35:00,2025-12-13 11:05:00,133.97,134.0,133.79,133.87,1664.506,Bearish
2025-12-13 16:40:00,2025-12-13 11:10:00,133.87,134.05,133.87,134.0,1019.767,Bullish
2025-12-13 16:45:00,2025-12-13 11:15:00,134.0,134.03,133.93,133.99,1758.49,Bearish
2025-12-13 16:50:00,2025-12-13 11:20:00,133.99,134.0,133.7,133.73,2315.001,Bearish
2025-12-13 16:55:00,2025-12-13 11:25:00,133.73,133.8,133.69,133.75,1016.15,Bullish
2025-12-13 17:00:00,2025-12-13 11:30:00,133.75,133.81,133.62,133.65,2184.341,Bearish
2025-12-13 17:05:00,2025-12-13 11:35:00,133.65,133.77,133.63,133.75,1202.484,Bullish
2025-12-13 17:10:00,2025-12-13 11:40:00,133.75,133.77,133.31,133.42,3514.798,Bearish
2025-12-13 17:15:00,2025-12-13 11:45:00,133.42,133.5,133.18,133.44,5423.593,Bullish
2025-12-13 17:20:00,2025-12-13 11:50:00,133.44,133.55,133.42,133.51,740.291,Bullish
2025-12-13 17:25:00,2025-12-13 11:55:00,133.51,133.53,133.29,133.32,1284.83,Bearish
2025-12-13 17:30:00,2025-12-13 12:00:00,133.32,133.45,133.3,133.43,1383.638,Bullish
2025-12-13 17:35:00,2025-12-13 12:05:00,133.43,133.62,133.41,133.6,1389.101,Bullish
2025-12-13 17:40:00,2025-12-13 12:10:00,133.6,133.67,133.6,133.6,771.269,Bearish
2025-12-13 17:45:00,2025-12-13 12:15:00,133.6,133.63,133.5,133.58,819.44,Bearish
2025-12-13 17:50:00,2025-12-13 12:20:00,133.58,133.6,133.25,133.33,1185.625,Bearish
2025-12-13 17:55:00,2025-12-13 12:25:00,133.33,133.37,132.87,132.91,2883.67,Bearish
2025-12-13 18:00:00,2025-12-13 12:30:00,132.91,133.13,132.91,133.09,939.354,Bullish
2025-12-13 18:05:00,2025-12-13 12:35:00,133.09,133.14,133.07,133.09,824.284,Bearish
2025-12-13 18:10:00,2025-12-13 12:40:00,133.09,133.14,132.7,132.71,5080.221,Bearish
2025-12-13 18:15:00,2025-12-13 12:45:00,132.71,132.9,132.59,132.85,1243.358,Bullish
2025-12-13 18:20:00,2025-12-13 12:50:00,132.85,133.0,132.85,132.9,2193.629,Bullish
2025-12-13 18:25:00,2025-12-13 12:55:00,132.9,133.03,132.85,132.98,1041.913,Bullish
2025-12-13 18:30:00,2025-12-13 13:00:00,132.98,133.18,132.96,133.11,1853.121,Bullish
2025-12-13 18:35:00,2025-12-13 13:05:00,133.11,133.26,133.06,133.1,1326.423,Bearish
2025-12-13 18:40:00,2025-12-13 13:10:00,133.1,133.1,132.9,132.97,1727.609,Bearish
2025-12-13 18:45:00,2025-12-13 13:15:00,132.97,133.2,132.91,133.2,1209.357,Bullish
2025-12-13 18:50:00,2025-12-13 13:20:00,133.2,133.37,133.06,133.11,1229.476,Bearish
2025-12-13 18:55:00,2025-12-13 13:25:00,133.11,133.17,132.65,132.68,1804.064,Bearish
2025-12-13 19:00:00,2025-12-13 13:30:00,132.68,133.11,132.64,133.08,2359.775,Bullish
2025-12-13 19:05:00,2025-12-13 13:35:00,133.08,133.15,132.94,133.04,878.021,Bearish
2025-12-13 19:10:00,2025-12-13 13:40:00,133.04,133.15,133.0,133.0,1076.923,Bearish
2025-12-13 19:15:00,2025-12-13 13:45:00,133.0,133.1,132.85,132.95,1100.623,Bearish
2025-12-13 19:20:00,2025-12-13 13:50:00,132.95,133.13,132.95,133.06,669.457,Bullish
2025-12-13 19:25:00,2025-12-13 13:55:00,133.06,133.18,133.04,133.15,470.689,Bullish
2025-12-13 19:30:00,2025-12-13 14:00:00,133.15,133.24,133.03,133.15,538.282,Bearish
2025-12-13 19:35:00,2025-12-13 14:05:00,133.15,133.25,133.12,133.18,913.904,Bullish
2025-12-13 19:40:00,2025-12-13 14:10:00,133.18,133.43,133.15,133.43,1375.683,Bullish
2025-12-13 19:45:00,2025-12-13 14:15:00,133.43,133.44,133.22,133.25,1054.852,Bearish
2025-12-13 19:50:00,2025-12-13 14:20:00,133.25,133.3,132.99,133.04,2232.042,Bearish
2025-12-13 19:55:00,2025-12-13 14:25:00,133.04,133.07,132.62,132.69,2984.734,Bearish
2025-12-13 20:00:00,2025-12-13 14:30:00,132.69,132.93,132.68,132.93,3850.93,Bullish
